year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2010,63268,작은 연못,전쟁, 드라마,이상우,문성근, 전혜진, 신명철,한국전쟁 초, 1950년 7월, 한반도 허리쯤 산골짜기 대문바위골. 세상이 어떻게 돌아가는 지도 모른 채 전국노래자랑에 열을 올리는 짱이와 짱이 친구들. 미군이 패하면서 전선은 읍내까지 내려오고 마을에 소개령이 내려진다.  결국, 주민들은 피난길에 오르는데…… 미군이 보호해 줄 것이라는 믿음으로 7월 땡볕 아래 꾸역꾸역 남하하는 대문바위골 사람들. 그러나 믿음과 달리 그들 머리 위로 폭탄이 떨어지고 방어진지에 있던 병사들은 이들을 향해 난사를 시작한다. 마을 사람들은 도대체 총구가 왜 자기들에게 향하는지 이유도 모른 채 쓰러져간다.  그리고 그 해 가을…. 아이들은 대문바위골로 돌아온다. 해마다 가을이 돌아오듯….,,,,,,,,,,,,,,
2010,71790,적인걸: 측천무후의 비밀,미스터리, 범죄, 액션, 스릴러,서극,유덕화, 양가휘, 리빙빙,서기 690년 당나라, 고종 승하 이후 대륙 역사상 최초의 여황제를 노리는 측천무후 (유가령 분). 화려한 즉위식을 앞둔 어느 날, 그녀의 심복들이 차례로 불에 타 죽는 의문의 연쇄살인이 발생한다. 하늘의 분노라며 백성들의 공포가 커져가자 황실은 점점 혼란에 빠진다. 측천무후는 최후의 수단으로, 누명을 쓴 채 변방으로 좌천당한 천재적인 수사관 ‘적인걸’의 환궁을 명한다.    적인걸에게 빼앗았던 휘장을 되돌려주며 자신의 호위를 부탁하는 측천무후. 불타버린 시신의 재만으로 수사에 착수한 적인걸은 심층적인 과학수사를 통해 대신들의 죽음이 ‘황린’이란 성분에 의해 인체가 자연발화 되었음을 밝혀낸다. 그리고 이 사건이 단순 범행이 아닌, 황실을 노린 누군가의 음모임을 감지하는데….,,,,,,,,,,,
2010,68216,전염가,공포, 미스터리,하라다 마사토,오시마 유코, 마츠다 류헤이, 이세야 유스케,어느날 갑자기 여고생 카나가 학교에서 자살을 하는 사건이 일어나며 영화 &amp;lt전염가&amp;gt는 시작된다. 카나의 친구 안즈는 그녀가 죽기 전에 어떤 노래를 흥얼거리고 자살하는 것을 목격하고, 그 뒤로 자살 사건이 계속 이어지자, 그 노래에 비밀이 감춰져 있음을 깨닫는다. 잡지사 기자 리쿠는 10년 전 발매된 “나의 꽃”이라는 노래를 부르면 죽는 다는 도쿄 내 괴 소문과 카나의 자살이 서로 관련이 있음을 깨닫고 그녀의 사건을 조사를 하다가 안즈를 만나게 되고... 결국 함께 문제의 노래 “나의 꽃”을 직접 불러서 저주의 수수께끼를 풀려 하는데, 과연 그들이 비밀을 밝히고 살아남을 수 있을까?,,,,,,,,,,,,,,
2010,86858,절대영도1 : 미해결사건 특명수사,드라마, 범죄, 서스펜스,무라카미 쇼스케,우에토 아야, 미야사코 히로유키,,,,,,,,,,,,,,,,,,
2010,73934,젓가락,코미디,서세원,하연주, 박무영, 김현기,1970년대 초, 전교1등인 여고생 지숙은 싸구려 대포집 ‘영춘옥’을 운영하는 엄마 영춘과 단 둘이 산다. 영춘은 홀로 지숙을 키우기 위해 술을 팔며 노래를 부르지만 삶은 늘 고단하고, 지숙은 그런 엄마가 천박하게 느껴져 못마땅하다. 가난과 엄마로부터 벗어나는 길은 오직 공부해서 성공하는 것뿐이라고 믿고 귀를 틀어막으며 미친 듯이 공부하는 지숙.  그러던 어느날, ‘영춘옥’ 단골손님이자 동네에서 유명한 딸 부잣집 가장인 백사장이 아들이 없는 자신의 처지를 한탄하고, 평소 마음에 두고 있던 영춘에게 비밀스러운 제안을 하는데… 한편 수상한 사람들이 영춘을 찾아와 ‘영춘옥’의 분위기가 심상치 않게 흘러간다! 쉴 틈 없이 웃기고, 웃을 틈도 없이 슬프다! 신나는 젓가락 장단의 향연이 펼쳐진다!,,,,,,,,,,,,,
2010,78287,정글 피쉬 2 - 8부작,드라마,김정환, 민두식,홍종현, 지연, 이준,정글 속 작은 웅덩이에 떨어져 버린 정글피쉬처럼 잘못된 장소에 갇혀 힘겨워하는 10대들을 위한드라마. 명문 자율고 전교1등을 독차지하던 한 여고생이 의문의 죽음을 맞는다. 그녀가 죽기 전날 이별을 선언했던 전 남자친구 민호수는 이 사실을 납득할 수 없다. 그러던 차에 인터넷 SNS와 휴대폰을 통해 효안에 대한 이상한 의혹이 퍼진다. 호수는 다섯명의 친구들과 그 죽음의 비밀을 파헤치려 하고, 결국 감당할 수 없는 진실과 마주하는데...,,,,,,,,,,,,,,,,
2010,52518,제로 포커스,미스터리, 드라마,이누도 잇신,히로스에 료코, 나카타니 미키, 키무라 타에,데이코(히로스에 료코)는 맞선으로 만난 겐이치(니시지마 히데토시)의 침착하고 정중한 모습에 단번에 호감을 느끼고 서둘러 결혼식을 올리지만 남편 겐이치는 신혼 생활을 만끽할 새도 없이 이전 근무지인 가나자와로 출장을 떠난다. 일주일 후 돌아오기로 한 남편이 끝내 돌아오지 않자 남편에 대해 아무것도 아는 것이 없던 데이코는 무작정 그를 찾아 가나자와로 향한다. 남편의 직장 동료와 거래처 사장 부인인 사치코(나카타니 미키)의 도움을 받으며 남편 행방을 수소문 해보지만 연이어 의문의 연쇄 살인 사건이 발생한다. 희생자는 모두 남편과 관련된 인물들로 밝혀지면서 파고들수록 점점 위험한 진실과 마주하게 되는데…,,,,,,,,,,,,,,,,,
2010,76108,제빵왕 김탁구,드라마,이정섭, 이은진,윤시윤, 주원, 유진,이 세상은 가진 사람과 그렇지 못한 사람이 있다. 사랑할 줄 아는 사람과 그렇지 못한 사람이 있다. 행복한 사람과 그렇지 못한 사람이 있다. 감사하는 사람과 그렇지 못한 사람이 있다. 그리고 하나를 가져도 다 가졌다고 생각하는 사람과 수 없이 많은 것을 누리면서도 감사한 줄 모르는 사람이 있다. 물질이란 마시면 마실수록 더 갈증이 나는 바닷물과 같은것을...사람들은 그럼에도 자신의 행복지수를 물질의 많고 적음으로 기준한다. 그래서 우리네들의 삶은 점점 더 피곤하고, 고단해지며, 공허해진다. 꿈꾸는 행복 속에 물질과 소유만 있지, 내가 없기 때문이다. 그래도 우리가 살아왔던 시절 중 어느 한대는 돈보다는 인정이라든가 의리, 우정, 사랑같은것들의 가치가 더 아름다웠던 시절도 있었다. 이 드라마는 바로 그러한 소중한 행복을 믿고 살아가는 사람들의 이야기를 담아내려고 한다. 물질보다는 인의지정을 지키며, 사필귀정을 믿고, 자신의 꿈을 소중히 하며 내 안에서 행복을 찾아가는 사람들이 결국 내일의 행복도 얻을수 있다는.. 그런 진정성 있는 결말을 꿈꾼다.,,,,,,,,,,
2010,73826,제중원,,홍창욱,박용우, 연정훈, 한혜진,한국 최초의 근대식 국립 서양의료기관인 ‘제중원’을 배경으로 백정인 황정이 이곳에서 진정한 의사로 거듭나는 이야기를 그린 드라마,,,,,,,,,,,,,,,,,,
2010,76419,제프 벡 로니 스콧 라이브,공연실황,스튜어트 왓츠,제프 벡, 에릭 클랩튼, 비니 콜라이우타,제프 벡의 최초 공식 라이브 실황. ‘기타의 신’이라 불리는 제프 벡의 연주를 관람하는 것은 물론 극장시스템에 최적화된 씨네 사운드 버전으로 리마스터링 사운드를 즐길 수 있는 씨네 라이브.,,,,,,,,,,,,,,,,,,
2010,74054,조금만 더 가까이,멜로/로맨스, 드라마,김종관,윤계상, 정유미, 윤희석,가을, 가로수길. 어느 한적한 까페에 '안나'라는 여자를 찾는 낯선 남자의 전화가 걸려왔다. 로테르담의 폴란드인 그루지엑, 왜 그녀가 말없이 떠났는지… 아픔이 묻어나는 그의 목소리가 묻고 있었다. 세연의 새로운 사랑은 게이다. 둘만의 첫 섹스. 낯설고 불편하지만 상관없다. 그녀의 마음이 설레고 있으니까… 비 내리는 저녁, 스토커처럼 집착하며 고래고래 소리지르는 은희(정유미) 앞에 현오(윤계상)는 끝내 울고 만다. 자신 때문에 연애불구가 됐다는 그녀. 헤어졌지만 그들의 인연은 아직 끝나지 않은 걸까? 다른 사랑이 있다는 영수의 고백을 듣는 운철. 주영(윤희석)의 한심한 남자이야기에 너덜너덜해진 사랑을 느끼는 혜영(요조)…. 사랑은 어렵다.  2010년 가을, 음악과 어우러져 단풍처럼 다른 색의 감성을 자극하는 고장난 사랑에 관한 비밀스런 이야기들이 시작됐다.,,,,,,,,,,,,,
2010,78549,조선X파일 기찰비록,드라마,,김지훈, 임정은, 김갑수,미스터리 사건을 파헤치는 기찰비록 요원들의 활약상을 그린 드라마,,,,,,,,,,,,,,,,,,
2010,54357,존레논 비긴즈-노웨어보이,드라마,샘 테일러 존슨,애런 존슨, 크리스틴 스콧 토마스, 토마스 생스터,리버풀의 가난한 항구 노동자의 아들로 태어난 존은 부모의 이혼으로 이모 미미의 손에서 자라난다. 아빠처럼 든든하게 지켜주던 이모부가 갑자기 세상을 떠나자 상실감에 빠진 존은 이모 미미 몰래 엄마 줄리아를 찾아간다. 자유분방한 성격으로 자신을 이해해주는 줄리아를 따르며 기타를 배우기 시작하는 존. 그러나 미미는 동생 줄리아의 무책임한 행동에 존이 다시 상처받을까 걱정하고 둘의 만남을 반대한다.  한편, 전세계적인 열풍이 불고 있는 엘비스 프레슬리의 공연을 접한 존은 그의 노래와 패션은 물론, 로큰롤 세계에 흠뻑 빠져든다. 이모와 엄마의 불편한 관계 속에서 혼란과 불안감에 힘겨워 하던 존은 음악에 더욱 깊이 빠져 들고, 마침내 친구들과 함께 밴드를 결성하기로 한다. 밴드 멤버를 구하던 중 수줍은 소년 폴 매카트니를 만나 음악을 향한 열정과 깊은 우정을 나눈다.  마침내 존은 전설적 팝그룹 비틀즈의 전신인 쿼리멘 밴드를 결성하고 리버풀의 작은 클럽에서 연주를 시작하는데...,,,,,,,,,,,,,,,
2010,51442,주문진,멜로/로맨스, 드라마, 판타지,하명중,황보라, 김기범,숲 속의 한 펜션. 사랑하던 연인을 잃은 슬픔에 모든 것을 포기하고 존재감을 상실한 ‘고스트’(김기범) 는 떠나간 연인을 기다리며  그 곳을 떠나지 못한다. 어느 날 유령이 나온다는 소문으로 문을 닫게 된 펜션을 운영하게 된 순수하고 호기심 많은 소녀 지니(황보라). 그곳에서 고스트를 만나게 된 그녀는 그를 좀 더 알기위해 다가가지만 그럴수록  피할 수 없는 운명적인 사랑을 느끼게 된다. 지니(황보라)는 죽은 첫 사랑을 떠나 보내지 못하는 그를 도와주려고 노력하지만, 고스트(김기범)는 혼란스러워하며 그녀를 강하게 밀어내는데…,,,,,,,,,,,,,,,,
2010,51959,주유소 습격사건 2,코미디,김상진,지현우, 조한선, 문원주,노마크에게 무참히 주유소를 털린 지 언 10년, 그 이후로도 동네 양아치며 폭주족들에게 툭하면 주유소를 털려왔던 박사장. 이제 더 이상 무기력하게 털릴 수만은 없다며 과감한 선전포고를 하고 나서는데,‘효도르’도 날려버릴 한 주먹의 ‘원펀치’, 머리보다는 발이 빠른 ‘하이킥’, 최강 구강액션의 일인자 ‘야부리’, 뭐든지 들어 넘기는 ‘들배지기’. 제각기 한 캐릭터 하는 범상치 않은 인상의 직원들을 고용한 박사장. 회심의 미소를 지으며 폭주족 습격단이 쳐들어 오기만을 기다리는데, 오라는 폭주족은 안 오고 스쿠터를 탄 고삐리 짱돌 일당이 주유소를 습격하며 사건은 생각치도 못한 방향으로 흘러간다. 박 사장에게 고용은 됐으나 누구에게도 소속되지 않은 ‘원펀치’ 일당, 주유소 한번 털어보는 게 일생 일대 소원인 ‘짱돌’ 일당, 경유 버스에 휘발유 넣어준 주유원의 친절함에 대형사고 위기에 직면한 탈옥 버스, ‘원펀치’일당에 복수하려 찾아 든 진짝 폭주족 습격단, 탈옥범 잡기 위해 나선 경찰들까지.. 박사장의 처음 계획과는 달리 일은 자꾸 고여만 가는데…,,,,,,,,
2010,77196,주홍글씨,드라마,이민수,이승연, 김연주, 김영호,,,,,,,,,,,,,,,,,,,
2010,54971,죽이고 싶은,스릴러,조원희, 김상화,천호진, 유해진,틈만 나면 자살을 시도하는 남자 민호(천호진). 뇌 질환과 끊임없는 자살 시도로 병원에 장기 투숙중인 그의 병실에 상업(유해진)이 들어온다! 일생을 걸고 찾아서 반드시 내 손으로 죽이고 싶었던 바로 그 놈! 기억 상실에 전신마비가 되어 만신창이의 모습으로 들어왔지만 결코 봐줄 수 없다. 성치 않은 몸뚱아리의 민호, ‘놈’을 죽이기 위해서는 어떻게든 살아야 한다. 어느 날 눈 떠보니 병실에 누워 있는 상업. 자기가 누구인지도 모른 채 전신마비로 꼼짝 없이 누워있는 그의 옆 침대에 서슬 퍼런 눈으로 노려보는 민호가 있다. 같은 환자 처지에 왠지 거슬리는 그 놈. 밤마다 누가 린치를 가하는지, 아침에 일어날 때마다 머리 아프고, 삭신도 쑤신 상업.  차츰차츰 돌아오는 기억 속에 민호에 대한 적개심은 더욱 커져가는데… .,,,,,,,,,,,,,,,
2010,101475,쥬로링 동물탐정,애니메이션, 코미디, 판타지,마스이 소이치,,아름드리시의 가온누리학교에 신기한 일이 벌어졌다. 아무도 눈치채지 못하는 사이, 어디선가 쥬로링!이라고 외치는 순간 강아지, 고양이, 토끼의 복장을 한 세 자매 키키, 루루, 밍밍과 남학생 친구 건과 미누는 심지어 진짜 동물이 되어 가온누리학교와 아름드리시를 돌아다닌다.,,,,,,,,,,,,,
2010,79317,즐거운 나의 집,드라마,오경훈, 이성준,김혜수, 황신혜, 신성우,화목한 가정에서 자라 누구에게나 사랑받으며 자라온 여자와 이를 시기하는 여자의 신경전을 통해 가정의 의미를 묻는 드라마,,,,,,,,,,,,,,,,,
